Fecha,Nombre del establecimiento,groups,Dirección,Ciudad,Código postal,content,rating,Tipografía,Territorio
2018-03-09 21:19:01.270,Hospital Quirónsalud Sur,"Madrid Privados, Hospi","Calle Estambul, 30",Alcorcón,28922,"Es la primera y la última vez que voy a ese hospital. El servicio de consultas externas es pésimo. La sala de espera es el pasillo, a la puerta de cada consulta, al lado de la escalera donde, si hace frío, te quedas helado. No hay apenas sitio para sentarse a esperar (y se espera bastante). En cuanto a la consulta con el médico, en mi caso de digestivo, mejor no hablar. Como dije al principio, no pienso volver.

(Translated by Google)
It is the first and last time I go to that hospital. The outpatient service is lousy. The waiting room is the corridor, at the door of each consultation, next to the staircase where, if it is cold, you freeze. There is hardly a place to sit and wait (and quite a lot is expected). As for the consultation with the doctor, in my case of digestive, better not to speak. As I said at the beginning, I do not plan to return.",1,Hospital,T1
2018-08-16 11:51:43.586,Hospital Universitario Infanta Elena,"Madrid Públicos, Hospi","Avenida De Los Reyes Católicos, 21",Valdemoro,28342,,5,Hospital,Públicos Madrid
2018-03-09 15:28:12.861,Hospital Quirónsalud Sur,"Madrid Privados, Hospi","Calle Estambul, 30",Alcorcón,28922,"Mi experiencia no fue la mejor. Después de hacerme una serie de pruebas en el laboratorio se me comunica que puedo ir a recoger esas pruebas al día siguiente, en principio todo correcto ya que dos días después de las pruebas tengo cita con el correspondiente especialista externo a ese hospital.
Mi sorpresa al ir a recoger las pruebas (ya que no estaban colgadas en su portal vía web) me recibe la misma persona que me realizó las pruebas comunicándome que esta de huelga y no me puede entregar los resultados.
Conclusión: Cita con el especialista perdida más desplazamiento inútil. Vergonzosa la atención siendo un hospital privado por el que estamos pagando una cuota para obtener una serie de servicios y beneficios.

(Translated by Google)
My experience was not the best. After doing a series of tests in the laboratory, I am informed that I can go and collect these tests the next day, in principle everything is correct, since two days after the tests I have an appointment with the corresponding specialist outside that hospital.
My surprise when I went to collect the evidence (since they were not posted on their website) the same person who carried out the tests received me, informing me that he was on strike and could not deliver the results.
Conclusion: Appointment with the lost specialist plus useless displacement. Shameful care as a private hospital for which we are paying a fee to obtain a series of services and benefits.",1,Hospital,T1
2018-03-06 09:18:06.300,Hospital Quirónsalud Sur,"Madrid Privados, Hospi","Calle Estambul, 30",Alcorcón,28922,"Hospital a evitar con una atención que sólo puede calificarse de cochambrosa. Médicos saturados, personal con poca experiencia, coordinación nula entre departamentos, ...
Desde su compra por el grupo Quirón incluso ha ido a peor.

(Translated by Google)
Hospital to avoid with care that can only be described as dumpy. Saturated doctors, staff with little experience, no coordination between departments, ...
Since its purchase by the Quirón group, it has even worsened.",1,Hospital,T1
2018-03-02 19:57:08.540,Hospital Quirónsalud Sur,"Madrid Privados, Hospi","Calle Estambul, 30",Alcorcón,28922,"El día 12 febrero, acudí a la hora que me habían citado para una intervención quirúrgica (rinoplastia) ese mismo día. Después de registrarme y quedar a la espera para ir a la habitación, me llaman en privado para hablar conmigo y me dicen que por problema (¿?)  no hay quirófano y no me pueden operar. Vuelvo a mi casa.

Me llaman y me citan para el día 12 de marzo.

Me vuelven a informar que si quiero, me adelantan al día 5 de marzo. Acepto encantado.

El 28 de febrero, reconfirmo la cita del día 5 de marzo: Todo en orden.

El 1 de marzo, me llaman y me dicen que por una urgencia (¿?) de un paciente del que no me pueden decir el nombre, cosa que a mí me da igual, tienen que tomar mi hora de quirófano y cancelan mi intervención poniéndola el día 12.

Hasta aquí llego, y les digo que ya no quiero saber nada, cancelo todo, y trataré iniciar todo con otro hospital. Creí que esto era el final.

Hoy día 2 de marzo, increíble: Me llaman para confirmar mi operación el día 5. Cuando se les informa del tema, sencillamente: ¨¡Ah! Vale, tomo nota¨
A las 18,17 recibo un mensaje “sms” confirmando mi cita del día 5. Consigo contactar, y me dicen que sí, que les consta así, pero que me olvide.

No sé si es para reírme o echarme a llorar. ¡En manos der quién me iba a poner!  Es seguro, que el médico no es responsable de la pésima gestión y actitud de los responsables de este hospital. Desde luego, para mí, ya está cerrado para siempre.

Madrid, 2 de Febrero de 2018

(Translated by Google)
On February 12, I went to the time that I had been scheduled for surgery (rhinoplasty) that same day. After registering and waiting to go to the room, they call me privately to speak with me and they tell me that because of a problem (?) There is no operating room and they cannot operate on me. I go back to my house.

They call me and quote me for March 12.

They inform me again that if I want, they will advance me to March 5. I accept delighted.

On February 28, I reconfirm the appointment of March 5: Everything in order.

On March 1, they call me and tell me that due to an emergency (?) Of a patient whose name they cannot tell me, which does not matter to me, they have to take my operating room time and cancel my intervention by putting it on on the 12th.

So far I come, and I tell you that I don't want to know anything anymore, I cancel everything, and I will try to start everything with another hospital. I thought this was the end.

Today, March 2, incredible: They call me to confirm my operation on day 5. When they are informed of the matter, simply: ""Ah! Ok, I take note¨
At 18:17 I receive an “sms” message confirming my appointment on the 5th. I manage to get in touch, and they tell me yes, that is the case, but forget me.

I don't know if it's to laugh or to cry. In the hands of who was going to put me! It is certain that the doctor is not responsible for the terrible management and attitude of those responsible for this hospital. Of course, for me, it's already closed forever.

Madrid, February 2, 2018",1,Hospital,T1
2018-02-21 10:02:39.250,Hospital Quirónsalud Sur,"Madrid Privados, Hospi","Calle Estambul, 30",Alcorcón,28922,"Han cambiado el sistema para acudir a consultas y es lamentable. Hasta 3 mostradores he tenido que ir hasta llegar a mi médico. En cada uno coges un número por máquina para que te atiendan en mostrador, unos 15 minutos para que te digan que aquí no es, es en otro. Al final llegas tarde a tu consulta. Ni las pruebas de Asterix

(Translated by Google)
They have changed the system for attending consultations and it is unfortunate. Up to 3 counters I have had to go to get to my doctor. In each one you take a number per machine to be served at the counter, about 15 minutes to be told that it is not here, it is in another. In the end you are late for your consultation. Neither the Asterix tests",1,Hospital,T1
2018-02-16 21:25:38.564,Hospital Quirónsalud Sur,"Madrid Privados, Hospi","Calle Estambul, 30",Alcorcón,28922,"Excelente trato. Urgencias rápidas. Mi hija nació aquí y el trato fue excelente. Por ahora todas las veces que hemos ido a urgencias siempre nos han atendido en menos de 15 minutos. Todo muy rápido. Desde el 1 de enero del 2018 ya aceptan sanitas. Lamentablemente los hospitales públicos, en general, dejan mucho que desear a causa de los recortes desde que comenzó la crisis. Yo recomiendo este hospital.

(Translated by Google)
Excellent treatment. Quick emergencies. My daughter was born here and the treatment was excellent. For now, all the times we have gone to the emergency room, they have always treated us in less than 15 minutes. Everything very fast. Since January 1, 2018 they already accept sanitas. Unfortunately, public hospitals generally leave much to be desired because of the cuts since the crisis began. I recommend this hospital.",5,Hospital,T1
2018-02-16 19:24:29.407,Hospital Quirónsalud Sur,"Madrid Privados, Hospi","Calle Estambul, 30",Alcorcón,28922,"Horrible por la masificacion:
Mas de treinta minutos para que me den el numero para la consulta. Una hora y media esperando consulta ya con el numero: TOTAL DOS HORAS y así siempre. Por desgracia he tenido que visitarlo con frecuencia. Espero no tener que volver.

(Translated by Google)
Horrible by the massification:
More than thirty minutes to give me the number for the consultation. An hour and a half waiting for consultation with the number: TOTAL TWO HOURS and so on. Unfortunately I have had to visit him frequently. I hope I don't have to go back.",1,Hospital,T1
2018-02-15 20:47:23.167,Hospital Quirónsalud Sur,"Madrid Privados, Hospi","Calle Estambul, 30",Alcorcón,28922,,1,Hospital,T1
2018-02-15 16:31:11.904,Hospital Quirónsalud Sur,"Madrid Privados, Hospi","Calle Estambul, 30",Alcorcón,28922,"A nivel de digestivo, muy buen trato y servicio.

(Translated by Google)
At the digestive level, very good treatment and service.",5,Hospital,T1
2018-01-31 07:50:27.648,Hospital Quirónsalud Sur,"Madrid Privados, Hospi","Calle Estambul, 30",Alcorcón,28922,"Dejé de venir desde hace más de un año por la pésima atención de los médicos, retrasos tremendos, falta de información, acumulación excesiva de pacientes y la imposibilidad de aparcar. Sin embargo, había continuado viniendo al laboratorio por razones de cercanía.

Desastrosa la experiencia que no repetiré. Al llegar dos personas en el proceso de registro que trabajan a una velocidad pasmosa, mientras las personas encargadas de las extracciones están conversando animadamente a gritos por falta de pacientes, mientras en la sala de espera escuchamos sus entretenidas historias.

Una vez superado ese registro, que no es más que una simple toma de datos,  y atendida la multitud de colados, he perdido desde las 08:05, hasta las 08:48 solo para el “registro”. Lamentable que estemos 10 de pie y 28 sentados por un proceso intermedio ineficiente.

(Translated by Google)
I stopped coming for more than a year due to the bad attention of the doctors, tremendous delays, lack of information, excessive accumulation of patients and the impossibility of parking. However, he had continued to come to the laboratory for reasons of proximity.

Disastrous experience that I will not repeat. When two people arrive in the registration process who work at an astonishing speed, while the people in charge of the extractions are chatting animatedly for lack of patients, while in the waiting room we listen to their entertaining stories.

Once I have passed this registration, which is nothing more than a simple data collection, and attended to the multitude of castings, I have lost from 08:05 to 08:48 only for the ""registration"". Unfortunately that we are 10 standing and 28 sitting by an inefficient intermediate process.",1,Hospital,T1
2018-01-26 09:32:15.784,Hospital Quirónsalud Sur,"Madrid Privados, Hospi","Calle Estambul, 30",Alcorcón,28922,,5,Hospital,T1
2018-05-06 00:18:57.086,Hospital Universitario Infanta Elena,"Madrid Públicos, Hospi","Avenida De Los Reyes Católicos, 21",Valdemoro,28342,,4,Hospital,Públicos Madrid
2018-01-08 11:43:42.675,Hospital Quirónsalud Sur,"Madrid Privados, Hospi","Calle Estambul, 30",Alcorcón,28922,,4,Hospital,T1
2018-01-04 18:50:01.606,Hospital Quirónsalud Sur,"Madrid Privados, Hospi","Calle Estambul, 30",Alcorcón,28922,,4,Hospital,T1
2018-04-17 12:15:11.587,Hospital Universitario Infanta Elena,"Madrid Públicos, Hospi","Avenida De Los Reyes Católicos, 21",Valdemoro,28342,,1,Hospital,Públicos Madrid
2018-04-16 16:48:07.396,Hospital Universitario Infanta Elena,"Madrid Públicos, Hospi","Avenida De Los Reyes Católicos, 21",Valdemoro,28342,"Para ser un hospital público, estoy encantada. Tengo seguro privado y para mi problema de riñón acudo siempre aquí ( y es cada mes) Fantástico equipo, todo facilidades.
Habitaciones amplias, hasta ahora siempre (7 veces) he estado sola, televisión gratuita, buena comida y elección de menú
Demoras en urgencias, pero no menos que en otros hospitales.
Y lo mejor el trato de todo el personal: desde médicos, ats, celadores, secretarías, siempre con una sonrisa y empatía con el paciente. tan solo 1 día tuve una borde al pedir cita en la planta principal.

(Translated by Google)
To be a public hospital, I am delighted. I have private insurance and for my kidney problem I always go here (and it is every month) Fantastic team, all facilities.
Spacious rooms, so far I've always (7 times) been alone, free TV, good food and menu choice
Delays in the emergency room, but not less than in other hospitals.
And the best the treatment of all the staff: from doctors, ATs, warders, secretaries, always with a smile and empathy with the patient. Only 1 day I had a border when making an appointment on the main floor.",5,Hospital,Públicos Madrid
2018-03-22 19:06:19.737,Hospital Universitario Infanta Elena,"Madrid Públicos, Hospi","Avenida De Los Reyes Católicos, 21",Valdemoro,28342,"De 45’ a 60’ de espera cada vez que acudimos a una cita puntualmente. Tendrian que ajustar mejor los computos de citación para no hacernos perder tantísimo tiempo.

(Translated by Google)
45 'to 60' waiting every time we go to an appointment on time. They would have to adjust the citation computations better so as not to waste so much time.",1,Hospital,Públicos Madrid
2018-03-19 03:07:05.417,Hospital Universitario Infanta Elena,"Madrid Públicos, Hospi","Avenida De Los Reyes Católicos, 21",Valdemoro,28342,,1,Hospital,Públicos Madrid
2018-03-15 15:12:17.974,Hospital Universitario Infanta Elena,"Madrid Públicos, Hospi","Avenida De Los Reyes Católicos, 21",Valdemoro,28342,"Buena atención, tanto en hospitalización como en consultas externas.

(Translated by Google)
Good care, both in hospitalization and in outpatient consultations.",4,Hospital,Públicos Madrid
2018-02-21 20:15:09.791,Hospital Universitario Infanta Elena,"Madrid Públicos, Hospi","Avenida De Los Reyes Católicos, 21",Valdemoro,28342,"Por desgracia tengo que ir al hospital, por mi familia y por mi,estoy encantada con sus servicios y sobre todo con sus medicos, he tenido mucha suerte con  los profesionales  que han atendido

(Translated by Google)
Unfortunately I have to go to the hospital, for my family and for me, I am delighted with their services and especially with their doctors, I have been very lucky with the professionals who have attended",4,Hospital,Públicos Madrid
2018-01-29 12:17:10.793,Hospital Universitario Infanta Elena,"Madrid Públicos, Hospi","Avenida De Los Reyes Católicos, 21",Valdemoro,28342,"La palabra es "" LAMENTABLE""................ Ayer 28 de Enero, acudí a urgencias con un fuerte dolor en el gemelo, apenas podía andar, me atendió un "" Doctor"" que lo único que hizo fue tocarme el tendón y decirme que estaba todo bien, me planto una venda de escayola sin apretar, es más al salir de la consulta de este querido doctor se me fue al suelo, entre de nuevo para poner una reclamación, y por lo visto únicamente atienden de Lunes a Viernes, es decir, me marche con mi dolor a uno particular y lo que tengo es una rotura de ligamento...... Aviso este "" Doctor"" ya atendió a mi hijo hace unos meses por una torcedura en un dedo y me alucino cuando me da una pieza para entablillar yo el dedo a mi hijo cuando lo que tenía era un esguince, ni una triste placa......... No tengo nada en contra de los extranjeros, pero como no se ni quiero saber cómo se llama este buen señor, solo puedo decir que es sudamericano.

(Translated by Google)
The word is ""SHABBY"" ................ Yesterday, January 28, I went to the emergency room with a severe pain in my calf, I could barely walk, a ""Doctor"" attended to me who The only thing he did was touch my tendon and tell me that everything was fine, I planted a plaster bandage loosely, moreover, when I left the office of this beloved doctor, he went to the ground, I entered again to make a claim, and for the seen they only attend from Monday to Friday, that is, I leave with my pain to a particular one and what I have is a torn ligament ...... Notice this ""Doctor"" already attended my son a few months ago for a twist in a finger and I am amazed when he gives me a piece to splint my son when what I had was a sprain, or a sad plaque ......... I have nothing against foreigners, But since I don't know or don't want to know what this good gentleman's name is, I can only say that he is South American.",1,Hospital,Públicos Madrid
2018-01-29 10:03:20.999,Hospital Universitario Infanta Elena,"Madrid Públicos, Hospi","Avenida De Los Reyes Católicos, 21",Valdemoro,28342,,5,Hospital,Públicos Madrid
2018-01-09 09:00:40.576,Hospital Universitario Infanta Elena,"Madrid Públicos, Hospi","Avenida De Los Reyes Católicos, 21",Valdemoro,28342,"Ha bajado mucho en puntualidad,trato y sobre todo que en la misma especialidad en tres años ya me han visto seis médicos distintos con diferentes criterios,hasta hace un par de años estaba muy contento pero va de bien a mal

(Translated by Google)
It has dropped a lot in punctuality, treatment and above all that in the same specialty in three years I have already seen six different doctors with different criteria, until a couple of years ago I was very happy but it is going from good to bad",2,Hospital,Públicos Madrid
2018-01-08 10:23:48.538,Hospital Universitario Infanta Elena,"Madrid Públicos, Hospi","Avenida De Los Reyes Católicos, 21",Valdemoro,28342,"Las habitaciones son estupendas, con muchos detalles que hacen más agradable la estancia en un hospital.Televisión gratuita, el baño es amplio y cómodo, la comida es excelente,el trato del personal sanitario hacia los pacientes y familiares es de 10 y nunca te faltan tus dos botellas de agua 👍.Me llevo una muy buena impresión de este hospital👏🏼👏🏼.

(Translated by Google)
The rooms are great, with many details that make the stay in a hospital more pleasant. Free television, the bathroom is spacious and comfortable, the food is excellent, the treatment of the medical staff towards patients and family is 10 and you never miss them your two bottles of water 👍. I get a very good impression of this hospital👏🏼👏🏼.",5,Hospital,Públicos Madrid
2018-01-04 13:19:03.228,Hospital Universitario Infanta Elena,"Madrid Públicos, Hospi","Avenida De Los Reyes Católicos, 21",Valdemoro,28342,,5,Hospital,Públicos Madrid
2018-01-02 14:03:47.765,Hospital Universitario Infanta Elena,"Madrid Públicos, Hospi","Avenida De Los Reyes Católicos, 21",Valdemoro,28342,,5,Hospital,Públicos Madrid
2018-01-04 08:12:58.540,Hospital Quirónsalud Sur,"Madrid Privados, Hospi","Calle Estambul, 30",Alcorcón,28922,"LLevo años visitando el hospital, he tenido mis dos partos allí y todo ha ido siempre fenomenal, pero desde que son quiron han cambiado mucho las maneras de trabajar y ahora es nefasto.Ayer una hora esperando entrar a la consulta, ya que ahora hay que coger numero para registrarse y ayer tardaron en hacerlo mas de 30 min y por lo visto es habitual desde que se implantó el sistema. Me pregunto si el sistema anterior funcionaba para que lo cambian? Es inadmisible  que paguemos y esperemos casi lo mismo o mas que en la seg social..... estoy empezando a pensar no acudir mas.....

(Translated by Google)
I have been visiting the hospital for years, I have had my two deliveries there and everything has always been phenomenal, but since they were quiron the ways of working have changed a lot and now it is disastrous. Yesterday an hour waiting to enter the consultation, since now we get a number to register and yesterday it took more than 30 min to do it and apparently it is common since the system was implemented. I was wondering if the old system worked so they change it? It is inadmissible that we pay and hope for almost the same or more than in social security ..... I am starting to think not to go any more .....",2,Hospital,T1
2018-01-01 21:38:20.494,Hospital Quirónsalud Sur,"Madrid Privados, Hospi","Calle Estambul, 30",Alcorcón,28922,"Fui el domingo día 31 por altas fiebres. Tras casi 4 horas me marche por que no aguantaba más.
Luego te enteras que no tenian medicos.Menos mal que es privado. ...

(Translated by Google)
I went on Sunday the 31st due to high fevers. After almost 4 hours I left because I couldn't take it anymore.
Then you find out that they had no doctors, luckily it is private. ...",1,Hospital,T1
2018-12-23 16:27:39.165,Hospital Universitari Dexeus,"Cataluña, Hospi","Calle Sabino Arana, 5-19",Barcelona,08028,,3,Hospital,T2
2018-10-19 17:15:38.280,Centro Médico Quirónsalud Pontevedra,"Galicia, Centros","Rúa Castelao, 7 Plantas primera y segunda.",Pontevedra,36001,,5,Centro médico,T10
2018-09-10 01:17:32.232,Centro Médico Quirónsalud Pontevedra,"Galicia, Centros","Rúa Castelao, 7 Plantas primera y segunda.",Pontevedra,36001,"(Translated by Google) It went down a lot, if it is full you do not have the option of a companion bed, treatment of the excellent but scarce staff, Disgusting food, very scarce and bad.
We need more doctors, nurses, assistants and ... big mistake ... orderlies? ... Or they do not have or they must be veryyyy scarce. In consultation ... you wait almost as in public, and they also take much longer to make an appointment. Big failure!

(Original)
Bajó mucho.Si està lleno no tienes opción a cama de acompañante,trato del personal excelente pero escaso,Comida un ascoo,escasísima y mal.
Se necesitan más médicos,enfermeras ,auxiliares y ..gran fallo..celadores?...O no tienen o deben ser muyyyy escasos.En consulta ..ya esperas casi como en la pública,y tb tardan bastante màs en dar cita..Gran fallo!",2,Centro médico,T10
2018-04-06 14:29:04.460,Centro Médico Quirónsalud Pontevedra,"Galicia, Centros","Rúa Castelao, 7 Plantas primera y segunda.",Pontevedra,36001,,5,Centro médico,T10
2018-03-19 10:39:08.831,Centro Médico Quirónsalud Pontevedra,"Galicia, Centros","Rúa Castelao, 7 Plantas primera y segunda.",Pontevedra,36001,,5,Centro médico,T10
2018-02-12 21:10:24.058,Centro Médico Quirónsalud Pontevedra,"Galicia, Centros","Rúa Castelao, 7 Plantas primera y segunda.",Pontevedra,36001,,5,Centro médico,T10
2018-02-09 11:34:38.917,Hospital Quirónsalud A Coruña,"Galicia, Hospi","Rúa Londres, 2",A Coruña,15009,"Horrible.

(Translated by Google)
Horrible.",1,Hospital,T10
2018-02-08 01:37:39.997,Hospital Quirónsalud A Coruña,"Galicia, Hospi","Rúa Londres, 2",A Coruña,15009,"Hoy tuve que hacer 9 llamadas a distintos departamentos para poder solicitar unas simples analíticas se pasan las pelota de unos a otros muy mala organización Quirón Coruña nefasta atención cuando eres de fuera protocolos del siglo pasado en general dejan bastante que desear.

Equipo Ron mala organización horas interminables de espera abarcan más de lo que pueden y cuando eres de fuera te hacen venir para una simple analítica o ecografía que puedes hacer en tu ginecólogo y enviárselo por email sí algo ha salido mal ellos no te dan explicaciones.

Yo no tengo ningún problema para quedarme embarazada solo salvo una ligadura de trompas me quedé embarazada a la primera con una fiv a las pocas semanas se le paró el corazón al feto y me dijeron que no había explicación. Una vez que han cobrado no tienen escrúpulos ni te dan soluciones

Todo esto se pudo haber evitado con una prueba de diagnóstico de implantación o unos análisis de cariotipo  que pasaron por alto y yo insistiendo que había tenido 3 abortos  y un niño fallecido de cáncer no tomaron en cuenta mis antecedentes médicos solo vieron que hubiese buena reserva ovárica y esperma óptimo.

(Translated by Google)
Today I had to make 9 calls to different departments to be able to request some simple analytics, they pass the buck to each other. Very bad organization. Chiron Coruña, dire attention when you are from outside the protocols of the last century, in general they leave a lot to be desired.

Team Ron bad organization endless hours of waiting cover more than they can and when you are from outside they make you come for a simple analysis or ultrasound that you can do at your gynecologist and send it to them by email if something has gone wrong they do not give you explanations.

I have no problem getting pregnant alone except for a tubal ligation. I got pregnant the first time with IVF. A few weeks later, the fetus' heart stopped and they told me there was no explanation. Once they have charged they have no scruples or give you solutions

All this could have been avoided with an implantation diagnostic test or karyotype analyzes that were overlooked and I, insisting that I had had 3 abortions and a child died of cancer, did not take into account my medical history, they only saw that there was good ovarian reserve. and optimal sperm.",1,Hospital,T10
2018-01-24 05:23:11.010,Hospital Quirónsalud A Coruña,"Galicia, Hospi","Rúa Londres, 2",A Coruña,15009,"El servicio de urgencias es penoso , porque no tiene nada de  ""urgencia"" llegue a las 9 d la mañana y salí a las 16:00. El responsable del servicio d urgencias es un déspota y te trata como si fueras allí por gusto y a pasar el rato. Con un dolor insoportable y haciendo bromas q no venian al caso y poniendome de analfabeta para arriba.Haga bien su trabajo q para eso le estamos pagando. En fin NO VOLVERÉ a no ser q m lleven inconsciente. Aparcamiento penoso

(Translated by Google)
The emergency service is painful, because there is nothing ""urgent"" I arrived at 9:00 am and left at 4:00 pm. The person in charge of the emergency service is a despot and treats you as if you were there for pleasure and to hang out. With excruciating pain and making jokes that were irrelevant and illiterate me up. Do your job well, that's what we're paying you for. Anyway, I will NOT return unless they are unconscious. Difficult parking",1,Hospital,T10
2018-12-26 04:28:23.943,Hospital Quirónsalud Murcia,"Levante, Hospi","Calle Miguel Hernández, 12",Murcia,30011,,5,Hospital,T4
2018-01-17 14:30:29.021,Hospital Quirónsalud A Coruña,"Galicia, Hospi","Rúa Londres, 2",A Coruña,15009,"Urgencias???? son las 15.29h y llevo desde las 12.59 h aun no me vio ningún médico.Esperando....me dueleee atiendan ya.
:(

(Translated by Google)
Emergencies ???? It is 3:29 p.m. and I have been there since 12:59 p.m. no doctor has seen me yet.
:(",1,Hospital,T10
2018-12-11 18:57:57.556,Hospital Quirónsalud Murcia,"Levante, Hospi","Calle Miguel Hernández, 12",Murcia,30011,,4,Hospital,T4
2018-12-03 11:26:03.745,Hospital Quirónsalud Murcia,"Levante, Hospi","Calle Miguel Hernández, 12",Murcia,30011,"Soy nueva en la ciudad de Murcia y me sorprendió gratamente descubrir que en este Hospital hay personas muy agradables y serviciales, que son profesionales desde la primera persona que te atiende hasta la última, ya sea en recepción, enfermería o consultas de doctores, además de ser rápidos y competentes
Mis más sinceras felicitaciones

(Translated by Google)
I am new to the city of Murcia and I was pleasantly surprised to discover that in this Hospital there are very nice and helpful people, who are professionals from the first person who attends you to the last, whether at reception, infirmary or doctor's offices, in addition to be quick and competent
My sincerest congratulations",5,Hospital,T4
2018-12-01 21:56:08.592,Hospital Quirónsalud Murcia,"Levante, Hospi","Calle Miguel Hernández, 12",Murcia,30011,"La mayoría del personal es muy amable. No me ha gustado el trato de un médico hacía los familiares de un paciente. Y más cuando me he enterado del tipo de intervención y del régimen privado de ella. El centro necesita CON URGENCIA mantenimiento. Todas las puertas hacen ruido,  quienes las usan las dejan que cierren de portazo. Alguien que espera los resultados de una operación de un ser querido se pone mucho peor al oír portazos cada 5 segundos. MUY MAL.

(Translated by Google)
Most of the staff are very friendly. I did not like the treatment of a doctor towards the relatives of a patient. And even more so when I have found out about the type of intervention and its private regime. The center is in urgent need of maintenance. All doors make noise, those who use them let them slam the door. Someone waiting for the results of an operation on a loved one is made much worse by hearing doors slam every 5 seconds. VERY BAD.",2,Hospital,T4
2018-11-21 17:02:31.375,Hospital Quirónsalud Murcia,"Levante, Hospi","Calle Miguel Hernández, 12",Murcia,30011,"Una tontería estoy 1 hora esperando para quiron es una pérdida de tiempo

(Translated by Google)
I'm silly waiting 1 hour for chiron is a waste of time",1,Hospital,T4
2018-01-14 01:07:31.677,Hospital Quirónsalud A Coruña,"Galicia, Hospi","Rúa Londres, 2",A Coruña,15009,,1,Hospital,T10
2018-09-26 11:51:37.283,Hospital Universitario Quirónsalud Madrid,"Madrid Privados, Hospi","C. Diego de Velázquez, 1",Pozuelo De Alarcón,28223,"Autobuses cerca por favor? Gracias!

(Translated by Google)
Buses nearby please? Thank you!",3,Hospital,T1
2018-10-16 16:42:12.649,Hospital Quirónsalud Murcia,"Levante, Hospi","Calle Miguel Hernández, 12",Murcia,30011,"Buena zona de consultas externas.
Las especialidades deberían de mejorar pues algunos especialistas han tenido que irse debido a los precios de los alquileres en la sala de consultas.
El hospital está muy bien.
Puedo decir que mi experiencia de usuario ha sido positiva

(Translated by Google)
Good area for external consultations.
The specialties should improve as some specialists have had to leave due to the prices of the rents in the consultation room.
The hospital is very good.
I can say that my user experience has been positive",4,Hospital,T4
2018-12-10 11:43:26.916,Hospital Universitario Quirónsalud Madrid,"Madrid Privados, Hospi","C. Diego de Velázquez, 1",Pozuelo De Alarcón,28223,"El servicio de urgencias pediatricas tiene que mejorar mucho!!!Esperar 2 horas con un bebe en un hospital privado es una verguenza!!!!

(Translated by Google)
The pediatric emergency service has to improve a lot !!! Waiting 2 hours with a baby in a private hospital is a shame !!!!",1,Hospital,T1
2018-04-23 07:39:45.516,Hospital Quirónsalud Barcelona,"Cataluña, Hospi","Plaza Alfonso Comin, 5-7",Barcelona,08023,,4,Hospital,T2
2018-04-17 15:52:36.961,Hospital Quirónsalud Barcelona,"Cataluña, Hospi","Plaza Alfonso Comin, 5-7",Barcelona,08023,"El edificio y su interior està bastante moderno. Buen servicio en recepción. Mobiliario en correcto estado. Todo limpio. Habitaciones grandes, con sofa, bien climatizadas. Tv de pago. Cafetería precios elevados, menú 17€ hasta las 16h y cena hasta las 21,30h. Pero lo q podría ser una clinica 10, tiene errores de calidad fáciles de resolver: mucha espera para atención en admisiones, solicitud de justificantes y ticket comida; pocos camareros en el bar q no dan abasto y ascensores muy lentos que no admiten el máximo de su capacidad.

(Translated by Google)
The building and its interior is quite modern. Good service at reception. Furniture in correct condition. All clean. Large rooms with sofa, well air-conditioned. Pay TV. Cafeteria with high prices, menu € 17 until 4pm and dinner until 9.30pm. But what could be a clinic 10, has quality errors that are easy to solve: a lot of waiting for attention in admissions, request for supporting documents and a food ticket; few waiters in the bar that are not enough and very slow elevators that do not allow the maximum of their capacity.",4,Hospital,T2
2018-10-10 08:32:34.141,Hospital Quirónsalud Murcia,"Levante, Hospi","Calle Miguel Hernández, 12",Murcia,30011,,4,Hospital,T4
2018-04-12 16:00:07.341,Hospital Quirónsalud Barcelona,"Cataluña, Hospi","Plaza Alfonso Comin, 5-7",Barcelona,08023,"És un lloc amb bon servei mèdic.Està en un entorn inigualable...

(Translated by Google)
It is a place with good medical service. It is in a unique environment ...",4,Hospital,T2
2018-04-11 20:19:52.855,Hospital Quirónsalud Barcelona,"Cataluña, Hospi","Plaza Alfonso Comin, 5-7",Barcelona,08023,,5,Hospital,T2
2018-04-10 12:30:18.702,Hospital Quirónsalud Barcelona,"Cataluña, Hospi","Plaza Alfonso Comin, 5-7",Barcelona,08023,,4,Hospital,T2
2018-04-09 19:54:16.420,Hospital Quirónsalud Barcelona,"Cataluña, Hospi","Plaza Alfonso Comin, 5-7",Barcelona,08023,"El servicio de Ginecologia “Grup Cabero” es horrible, puedes tirarte 2 horas de espera. Tienen las agendas abiertas y demasiadas pacientes para todas las pruebas y visitas a realizar con tan pocos médicos.
No te dan las ecografias, he cambiado dos veces de médico y las dos veces igual. Total que he cambiado de clínica para el control de embarazo y el parto.

(Translated by Google)
The Gynecology service ""Grup Cabero"" is horrible, you can spend 2 hours waiting. They have open agendas and too many patients for all the tests and visits to be made with so few doctors.
They don't give you the ultrasounds, I've changed my doctor twice and twice the same. Total that I have changed the clinic for the control of pregnancy and childbirth.",1,Hospital,T2
