Fecha,Nombre del establecimiento,groups,Dirección,Ciudad,Código postal,content,rating,Tipografía,Territorio
2019-01-20 08:01:05.928,Hospital Universitari General de Catalunya,"Cataluña, Hospi","Calle Pedro I Pons, 1",Sant Cugat Del Vallès,08190,"Ahora mismo estamos ingresados en maternidad y la verdad no entiendo como puede diferentes cosas.
La niña lleva mas de 30 horas sin comer y las enfermeras y comadronas pasan de todo. Nos han dicho k nos enseñarian a dar el pecho ( k nos ayudarian en todo, pero es totalmente falso)
Ayer por la noche dia 18/2/2019 pedimos ayuda por vomitos de nuestra hija, la enfermera nos dijo a las 02:00 k vendria la enfermera de la nurseri y a las 10:00 de la mañana  aun no ha venido nadie.
Y ahora he vuelto a llamar y el mismo cuento sigo esperando k ya vendra la enfermera.
La verdad el parto un 10 pero el servicio de planta es para llorar. ( Venia recomendado pero me he llevado una mala experiencia ) no recomiendo este hospital.
Mientras escribo esta opinion mi hija vuelve a vomitar y nada.
( He puesto un queixa o reclamacion en recepcion y nadie del hospital ha venido a darme una solucion ni ayudarme por el bien de mi hija

(Translated by Google)
Right now we are admitted to the maternity ward and the truth is, I do not understand how it can do different things.
The girl has not eaten for more than 30 hours and the nurses and midwives go through everything. They have told us that they would teach us to breastfeed (they would help us in everything, but it is totally false)
Last night, 2/18/2019, we asked for help for our daughter's vomiting, the nurse told us at 02:00 the nurse from the nursery would come and at 10:00 in the morning no one has come yet.
And now I have called again and the same story is still waiting for the nurse to come.
The truth is that I give birth on a 10 but the floor service is to cry. (It was recommended but I have had a bad experience) I do not recommend this hospital.
As I write this opinion my daughter vomits again and nothing.
(I have put a complaint or claim at the reception and no one from the hospital has come to give me a solution or help me for the good of my daughter",1,Hospital,Barcelona y Vallés
2019-12-24 15:27:19.421,Hospital Quirónsalud Valencia,"Levante, Hospi","Avinguda De Blasco Ibáñez, 14",València,46010,"4 horas esperando en urgencias pediatricas. No vuelvo más

(Translated by Google)
4 hours waiting in pediatric emergencies. IM not coming back anymore",1,Hospital,T4
2019-11-13 16:53:27.641,Centro Médico Quirónsalud Tres Cantos,"Madrid Privados, Centros","Calle Del Viento, 10",Tres Cantos,28760,"Me trataron muy mal. Llegué 5 minutos tarde (imposible encontrar aparcamiento) y muy antipaticamente me dice ""ya no te hacemos la ecografia"". ¿Perdon?... el medico suele venir 30 minutos tarde y yo me retraso 5 minutos y ni me miras a la cara. Me trataron como si fuera escoria por llegar con retraso... y NO ME HICIERON LA PRUEBA.

(Translated by Google)
They treated me very badly. I arrived 5 minutes late (impossible to find parking) and very unfriendly he tells me ""we don't do the ultrasound anymore"". Excuse me? ... the doctor usually comes 30 minutes late and I take 5 minutes and don't even look me in the face. They treated me like I was scum for being late ... and I DID NOT TEST.",1,Centro médico,T1
2019-10-28 16:48:32.148,Centro Médico Quirónsalud Tres Cantos,"Madrid Privados, Centros","Calle Del Viento, 10",Tres Cantos,28760,"Creo que más de una hora de espera en una clínica privada no es razonable.Luego nos quejamos de la seguridad social.francamente creo que deben de mejorar el servicio .

(Translated by Google)
I think that more than one hour of waiting in a private clinic is not reasonable, then we complain about social security. I really think they should improve the service.",1,Centro médico,T1
2019-10-16 14:33:42.542,Centro Médico Quirónsalud Tres Cantos,"Madrid Privados, Centros","Calle Del Viento, 10",Tres Cantos,28760,"No entiendo cómo teniendo una cita a las 16:00h el médico no llega al centro hasta 45 minutos mas tarde...No puede ser que tengas esperando a un paciente tanto tiempo... ¡Increíble!

(Translated by Google)
I do not understand how having an appointment at 4:00 p.m. the doctor does not reach the center until 45 minutes later ... It may not be that you have been waiting for a patient for so long ... Incredible!",1,Centro médico,T1
2019-10-04 06:38:53.800,Centro Médico Quirónsalud Tres Cantos,"Madrid Privados, Centros","Calle Del Viento, 10",Tres Cantos,28760,,5,Centro médico,T1
2019-09-12 16:55:27.672,Centro Médico Quirónsalud Tres Cantos,"Madrid Privados, Centros","Calle Del Viento, 10",Tres Cantos,28760,"Que inutilidad de gente.

(Translated by Google)
What uselessness of people.",1,Centro médico,T1
2019-01-17 23:17:17.734,Hospital Universitari Dexeus,"Cataluña, Hospi","Calle Sabino Arana, 5-19",Barcelona,08028,,5,Hospital,T2
2019-09-11 18:42:59.258,Centro Médico Quirónsalud Tres Cantos,"Madrid Privados, Centros","Calle Del Viento, 10",Tres Cantos,28760,"Tienen que mejorar la atención al cliente (no digo paciente porque no lo somos). Algunos profesionales que he visitado son buenos en au trabajo y amables pero el servicio online y la atención al público son mediocres.

(Translated by Google)
They have to improve customer service (I don't say patient because we are not). Some professionals I have visited are good at work and friendly but the online service and customer service are mediocre.",2,Centro médico,T1
2019-09-06 20:46:40.670,Centro Médico Quirónsalud Tres Cantos,"Madrid Privados, Centros","Calle Del Viento, 10",Tres Cantos,28760,"Esta tarde he ido por primera vez y no creo q vuelva mucho más.
La recepcionista no tenía ni idea de nada ,me decía que mi hijo no tenía cita que solo tenía yo cuando me confirmaron que sí estaba la cita, quería pedir para mi hija otra y como era nueva paciente y ella no sabía hacerlo me ha dado un folleto para que la de de alta yo por internet
No solo está situación si no que la alergóloga me ha dicho que me sigan atendiendo mejor en la paz que están más especializados y a mi hijo que le picó una abeja y le dio alergia ( la pediatra nos mandó que le hicieran las pruebas) me dice que no le hace las pruebas xq solo era cutáneo y no se quedó  sin respiración....
Me han llamado para que fuera una hora antes q la doctora no tenía pacientes y cuando voy hay dos, la chica me.dice q me lo adelantan que así la doctora se va  antes y ella tambien....muy poca rofesionalidad...y otra cosa q es una vergüenza, no hay rampa y hay que subir los carros de los bebés a pulso.en fin...me.ire a la.clinica ROiz ...

(Translated by Google)
This afternoon I went for the first time and I don't think I will come back much more.
The receptionist had no idea of ​​anything, she told me that my son had no appointment that I only had when they confirmed that I was the appointment, I wanted to ask for my daughter another one and how I was a new patient and she did not know how to do it has given me a pamphlet for you to register online
Not only is this situation, but the allergist has told me to continue to care better in peace that they are more specialized and my son who stung a bee and gave him an allergy (the pediatrician sent us to do the tests) tells me He does not do the tests because he was only cutaneous and did not run out of breath ....
They have called me to be an hour before the doctor had no patients and when I go there are two, the girl tells me that they tell me that this way the doctor leaves earlier and she too ... very little professional ... and another thing that is a shame, there is no ramp and you have to raise the cars of the babies by heart. In short ... I will go to the clinic ROiz ...",1,Centro médico,T1
2019-09-04 17:09:21.992,Centro Médico Quirónsalud Tres Cantos,"Madrid Privados, Centros","Calle Del Viento, 10",Tres Cantos,28760,,4,Centro médico,T1
2019-07-30 15:40:04.387,Centro Médico Quirónsalud Tres Cantos,"Madrid Privados, Centros","Calle Del Viento, 10",Tres Cantos,28760,"Debo señalar mi opinión muy negativa en relacion con la doctora Calvo Vidal, que se encarga de las ecografías.
Tenía la primera cita de la tarde con ella, a las 16h. La doctora apareció 40 minutos tarde. Al entrar le indiqué  respetuosamente que mi cita estaba fijada para las 16h. Se sonrió y dijo: Y bien?. Ni una pequeña disculpa. Nada.
Muy poco respeto al paciente y escasa profesionalidad.
No volveré.

(Translated by Google)
I must point out my very negative opinion in relation to Dr. Calvo Vidal, who is in charge of the ultrasound scans.
I had the first appointment of the afternoon with her, at 4pm. The doctor appeared 40 minutes late. Upon entering, I respectfully indicated that my appointment was scheduled for 4:00 p.m. He smiled and said: Well? Not a small apology. Nothing.
Very little respect for the patient and poor professionalism.
I will not come back.",1,Centro médico,T1
2019-04-15 16:32:52.636,Centro Médico Quirónsalud Tres Cantos,"Madrid Privados, Centros","Calle Del Viento, 10",Tres Cantos,28760,"Me ha llamado la secretaria del departamento de colonoscopias.Imposible ser más borde y mal educada.Es más,no me lo voy a hacer allí.

(Translated by Google)
The secretary of the colonoscopies department has called me. Impossible to be more edge and badly educated. Moreover, I'm not going to do it there.",1,Centro médico,T1
2019-03-28 17:44:18.872,Centro Médico Quirónsalud Tres Cantos,"Madrid Privados, Centros","Calle Del Viento, 10",Tres Cantos,28760,"Un centro cómodo y nuevo. Fui a hacerme una analítica sin cita previa y pude ver los resultados en casa desde el móvil, super práctico y me ha ahorrado tiempo. El trato del personal y la atención muy buena. Me ha parecido un centro rápido y cómodo.

(Translated by Google)
A comfortable and new center. I went to do an analytic without an appointment and I could see the results at home from the mobile, super practical and it has saved me time. The treatment of the staff and the very good attention. I found it a quick and comfortable center.",5,Centro médico,T1
2019-03-20 09:19:48.649,Centro Médico Quirónsalud Tres Cantos,"Madrid Privados, Centros","Calle Del Viento, 10",Tres Cantos,28760,"Pésimo. Me han ""perdido"" pruebas que me realizó la cardióloga en la consulta (eco doppler de corazón, electrocardiograma). Me dicen que me van a averiguar qué ha pasado con las pruebas y que me llaman y luego nada, soy yo la que tengo que estar llamando y no las encuentran... No volveré y no lo recomiendo.

(Translated by Google)
Appalling. I have ""lost"" tests that the cardiologist did in the consultation (echo Doppler heart, electrocardiogram). They tell me that they are going to find out what happened to the tests and they call me and then nothing, I am the one that I have to be calling and they can not find them ... I will not go back and I do not recommend it.",1,Centro médico,T1
2019-03-04 12:09:24.337,Centro Médico Quirónsalud Tres Cantos,"Madrid Privados, Centros","Calle Del Viento, 10",Tres Cantos,28760,,5,Centro médico,T1
2019-02-12 10:04:11.139,Centro Médico Quirónsalud Tres Cantos,"Madrid Privados, Centros","Calle Del Viento, 10",Tres Cantos,28760,"Pésimo. No atender a gente con seguro Cigna en medicina general no tiene sentido.

(Translated by Google)
Appalling. Not caring for people with insurance Cigna in general medicine does not make sense.",1,Centro médico,T1
2019-02-05 15:19:38.030,Centro Médico Quirónsalud Tres Cantos,"Madrid Privados, Centros","Calle Del Viento, 10",Tres Cantos,28760,"La segunda vez que vengo, la primera sin problemas, pero en esta ocasión tenía cita a las 16:00 y a las 16:20 el médico no había llegado

(Translated by Google)
The second time I come, the first one without problems, but this time I had an appointment at 4:00 pm and at 4:20 pm the doctor had not arrived",2,Centro médico,T1
2019-01-16 06:11:43.806,Centro Médico Quirónsalud Tres Cantos,"Madrid Privados, Centros","Calle Del Viento, 10",Tres Cantos,28760,"Tienes varios especialistas y el proceso de citas online funciona bastante bien y con buena distribución de tiempos casi sin esperas . Recomendado

(Translated by Google)
You have several specialists and the online dating process works quite well and with a good distribution of times with almost no waiting. Recommended",5,Centro médico,T1
2019-12-16 10:50:29.503,Centro Médico Quirónsalud Valle del Henares (Alcalá de Henares),"Madrid Privados, Centros","Calle República Dominicana, 6",Alcalá De Henares,28806,"Mi experiencia en este centro siempre ha sido muy buena, y me han tratado muy correcto y profesional. Yo particularmente estoy muy satisfecho.

(Translated by Google)
My experience in this center has always been very good, and I have been treated very correctly and professionally. I am particularly very satisfied.",5,Centro médico,T1
2019-12-10 18:35:50.443,Centro Médico Quirónsalud Valle del Henares (Alcalá de Henares),"Madrid Privados, Centros","Calle República Dominicana, 6",Alcalá De Henares,28806,"Las colas solo para pasar las tarjeta son peor que la seguridad social. Si teneis que ir por alguna cita ir una hora antes para poder pasar por recepción. No vuelvo

(Translated by Google)
Queues just to pass the cards are worse than social security. If you have to go for an appointment, go an hour before you can go to reception. I won't come back",1,Centro médico,T1
2019-11-30 19:06:08.099,Centro Médico Quirónsalud Valle del Henares (Alcalá de Henares),"Madrid Privados, Centros","Calle República Dominicana, 6",Alcalá De Henares,28806,,1,Centro médico,T1
2019-11-27 14:40:23.558,Centro Médico Quirónsalud Valle del Henares (Alcalá de Henares),"Madrid Privados, Centros","Calle República Dominicana, 6",Alcalá De Henares,28806,"Es una vergüenza,el neurocirujano especialmente,viene a la hora que quiere, siempre tarde

(Translated by Google)
It's a shame, the neurosurgeon especially, comes at the time you want, always late",1,Centro médico,T1
2019-11-22 15:41:08.981,Centro Médico Quirónsalud Valle del Henares (Alcalá de Henares),"Madrid Privados, Centros","Calle República Dominicana, 6",Alcalá De Henares,28806,"Después de tener que ir dos días a hacerme unos análisis y de esperar dos semanas a los resultados me dicen que si están incompletos hable yo con SU laboratorio subcontratado porque ellos que van a hacerle, será un lío del laboratorio y que lo arregle yo. No se puede ser más inepto.

(Translated by Google)
After having to go two days to do some tests and wait two weeks for the results, they tell me that if they are incomplete, I will talk to their outsourced laboratory because they are going to do it, it will be a mess of the laboratory and I will fix it. You can't be more inept.",1,Centro médico,T1
2019-12-10 21:11:03.969,Hospital Universitario Rey Juan Carlos,"Madrid Públicos, Hospi",Calle Gladiolo s/n,Móstoles,28933,,5,Hospital,Públicos Madrid
2019-11-21 10:43:33.855,Centro Médico Quirónsalud Valle del Henares (Alcalá de Henares),"Madrid Privados, Centros","Calle República Dominicana, 6",Alcalá De Henares,28806,"En general bien, pero hay mucha lista de espera para consultas y pruebas médicas (mucha relativamente, podría ser peor. Sobre 15 ò 20 dias)

Las chicas que atienden las analíticas son muy frías e incluso desagradables. Preguntas algo y te contestan como un autómata, sin mirarte a la cara. Te dicen todo lo que haces mal, pero no te ayudan en absoluto. ¡¡ Hacen lo preciso de lo que exige su deber sin que su propia voluntad adelante cosa alguna!!

(Translated by Google)
In general fine, but there is a lot of waiting list for medical consultations and tests (much relatively, it could be worse. About 15 or 20 days)

The girls who attend the analytics are very cold and even unpleasant. You ask something and they answer you like an automaton, without looking you in the face. They tell you everything you do wrong, but they don't help you at all. They do what is required of what their duty demands without their own will doing anything!",3,Centro médico,T1
2019-11-06 19:19:34.732,Centro Médico Quirónsalud Valle del Henares (Alcalá de Henares),"Madrid Privados, Centros","Calle República Dominicana, 6",Alcalá De Henares,28806,"He acudido a realizarme un TAC, y estoy muy satisfecha del trato recibido. La enfermera ha sido amable, cercana y muy profesional. Espero no tener que realizarme más pruebas pero, si tiene que ser, volveré aquí. No he podido aparcar cerca, eso es verdad, pero ha merecido la pena el paseo.

(Translated by Google)
I have attended a CT scan, and I am very satisfied with the treatment received. The nurse has been kind, close and very professional. I hope I don't have to take any more tests but, if it has to be, I'll come back here. I could not park nearby, that is true, but it was worth the walk.",5,Centro médico,T1
2019-11-04 16:11:05.341,Centro Médico Quirónsalud Valle del Henares (Alcalá de Henares),"Madrid Privados, Centros","Calle República Dominicana, 6",Alcalá De Henares,28806,"Es lamentable que tengas que esperar, con más de 20 personas por delante solo para que te atiendan en recepción antes de ser antedido por los especialistas

(Translated by Google)
It is unfortunate that you have to wait, with more than 20 people ahead just to be attended at the reception before being foretold by the specialists",1,Centro médico,T1
2019-10-22 09:59:04.329,Centro Médico Quirónsalud Valle del Henares (Alcalá de Henares),"Madrid Privados, Centros","Calle República Dominicana, 6",Alcalá De Henares,28806,"Cada vez peor, hay que ir una hora antes solo para que registren que has llegado, servicio muy lento, del teléfono ni hablar, imposible hablar con ellos, pagar un privado para ésto, pésimo.

(Translated by Google)
Worse and worse, you have to go an hour before just to register that you have arrived, very slow service, telephone or talk, impossible to talk to them, pay a private for this, lousy.",1,Centro médico,T1
2019-10-17 21:56:09.592,Centro Médico Quirónsalud Valle del Henares (Alcalá de Henares),"Madrid Privados, Centros","Calle República Dominicana, 6",Alcalá De Henares,28806,"El servicio de rehabilitacion bien equipado, con un equipo de fisioterapeutas experimentado, en los dos turnos muy colaboradores y dispuesto a ayudar y a hacer las sesiones provechosas con sus indicaciones y supervision. Amplio horario. La clínica está bien situada para llegar tanto en transporte público como en coche y se aparca bien y tienen concierto con muchos seguros.

(Translated by Google)
The well-equipped rehabilitation service, with an experienced team of physiotherapists, in both shifts very collaborative and willing to help and make the sessions helpful with their indications and supervision. Ample schedule The clinic is well placed to arrive both by public transport and by car and is well parked and has a concert with many insurances.",5,Centro médico,T1
2019-10-15 07:17:28.350,Centro Médico Quirónsalud Valle del Henares (Alcalá de Henares),"Madrid Privados, Centros","Calle República Dominicana, 6",Alcalá De Henares,28806,"Las encargadas de hacer una resonancia magnética peor no pueden tratar al paciente!!estaba estupefacta con el denigrante trato recibido..con tono seco sin mirar a los ojos, y tratandote como si fueras tonta.el peor trato recibido en mi vida por parte de profesionales así... haré la pertinente queja a atención al paciente porque eso no se puede consentir

(Translated by Google)
Those in charge of doing a worse MRI cannot treat the patient !! I was dumbfounded with the denigrating treatment received ... with a dry tone without looking into my eyes, and treating you as if you were dumb. professionals like this ... I will make the pertinent complaint to patient care because that cannot be consented",1,Centro médico,T1
2019-10-08 10:31:50.760,Centro Médico Quirónsalud Valle del Henares (Alcalá de Henares),"Madrid Privados, Centros","Calle República Dominicana, 6",Alcalá De Henares,28806,"Lamentable que teniendo cita a una hora exacta haya que pasar por una ventanilla con 30 personas por delante y los 30 minutos de espera. No lo he visto en ningún sitio. Esta mal pensado. Es un sinsentido.
En lo posible procuro evitar este hospital por este motivo vengo una semana después y 25 números de espera por delante. Ya llego tatde a una cita habiendo llagado 15 min antes.

(Translated by Google)
Unfortunately, having an appointment at an exact time you have to go through a window with 30 people ahead and 30 minutes of waiting. I have not seen it anywhere. It is badly thought. It is nonsense.
If possible I try to avoid this hospital for this reason I come a week later and 25 waiting numbers ahead. I have already gotten to an appointment having arrived 15 minutes before.",1,Centro médico,T1
2019-10-07 12:49:48.148,Centro Médico Quirónsalud Valle del Henares (Alcalá de Henares),"Madrid Privados, Centros","Calle República Dominicana, 6",Alcalá De Henares,28806,"Muy contenta con la atención. En la app puedes reservar las citas también.

(Translated by Google)
Very happy with the attention. In the app you can book appointments too.",5,Centro médico,T1
2019-10-02 06:35:28.100,Centro Médico Quirónsalud Valle del Henares (Alcalá de Henares),"Madrid Privados, Centros","Calle República Dominicana, 6",Alcalá De Henares,28806,"Es una clínica cutre, no cubre muchos análisis y tratamientos de Sanitas que en otros centros os hacen sin poner pegas. Os aconsejo no perder el tiempo e ir a otro sitio de mejor calidad.

(Translated by Google)
It is a shabby clinic, it does not cover many analyzes and treatments of Sanitas that in other centers do you without hitting. I advise you not to waste your time and go to another place of better quality.",1,Centro médico,T1
2019-09-29 20:16:55.987,Centro Médico Quirónsalud Valle del Henares (Alcalá de Henares),"Madrid Privados, Centros","Calle República Dominicana, 6",Alcalá De Henares,28806,"Lo peor la admisión a consultar, teniendo cita tienes que esperar solo para pasar la tarjeta.El pediatra es lamentable que parece que le interesa más pasar la tarjeta que atender a los niños...va por cuenta.Prefiero ir a San Rafael o a Moncloa.Para urgencias no hay pediatra solo médico de cabecera.Una pena

(Translated by Google)
The worst admission to consult, having an appointment you have to wait just to pass the card.The pediatrician is unfortunate that it seems that he is more interested in passing the card than attending to children ... goes by account.I prefer to go to San Rafael or Moncloa For emergencies there is no pediatrician, only a family doctor.",3,Centro médico,T1
2019-09-24 10:49:53.486,Centro Médico Quirónsalud Valle del Henares (Alcalá de Henares),"Madrid Privados, Centros","Calle República Dominicana, 6",Alcalá De Henares,28806,"Necesita mantenimiento de instalaciones,  en dos visitas he presenciado dos apagones, con su correspondiente demora de atencion al paciente, sumado al mal aparcamiento en la zona y a diez-quince numeros de espera para gestionar la cita, todo ello hace que opte preferiblemente por otros centros.

(Translated by Google)
It needs maintenance of facilities, in two visits I have witnessed two blackouts, with its corresponding delay in patient care, added to the bad parking in the area and ten-fifteen waiting numbers to manage the appointment, all this makes me preferably opt for other centers .",1,Centro médico,T1
2019-09-24 10:04:15.366,Centro Médico Quirónsalud Valle del Henares (Alcalá de Henares),"Madrid Privados, Centros","Calle República Dominicana, 6",Alcalá De Henares,28806,"PEOR IMPOSIBLE. PARA UNOS PUNTOS TE MENDAN AL PRINCIPE DE ASTURIAS. BENDITA SEGURIDAD SOCIAL

(Translated by Google)
WORST IMPOSSIBLE. FOR A FEW POINT, THEY TELL YOU TO THE PRINCE OF ASTURIAS. BLESSED SOCIAL SECURITY",1,Centro médico,T1
2019-09-16 15:43:46.040,Centro Médico Quirónsalud Valle del Henares (Alcalá de Henares),"Madrid Privados, Centros","Calle República Dominicana, 6",Alcalá De Henares,28806,,5,Centro médico,T1
2019-09-09 09:45:34.577,Centro Médico Quirónsalud Valle del Henares (Alcalá de Henares),"Madrid Privados, Centros","Calle República Dominicana, 6",Alcalá De Henares,28806,"He estado yendo a curas diarias más de un mes y mi experiencia no puede ser más satisfactoria. Todo el equipo de enfermeras es maravilloso, atentas, cariñosas y buenas profesionales. Aunque tengo que mencionar el gran trabajo de Susana, sin la cuál no habría tenido un diagnóstico. Una profesional impresionante,  implicada y majísima.
En cuanto a la centralita no he tenido nunca problemas, siempre me han dado cita rápido y han sido amables.
Entiendo que muchas quejas se deban a las esperas que se producen en recepción, pero es porque se queda pequeño el hospital.

(Translated by Google)
I have been going to daily cures for over a month and my experience cannot be more satisfactory. The whole team of nurses is wonderful, attentive, affectionate and good professionals. Although I have to mention Susana's great work, without which I would not have had a diagnosis. An impressive, involved and majestic professional.
As for the switchboard I have never had problems, they have always given me a quick appointment and they have been kind.
I understand that many complaints are due to waiting that occur at the reception, but it is because the hospital is small.",5,Centro médico,T1
2019-09-01 10:48:10.813,Centro Médico Quirónsalud Valle del Henares (Alcalá de Henares),"Madrid Privados, Centros","Calle República Dominicana, 6",Alcalá De Henares,28806,"La falta de empatia es considerable

(Translated by Google)
The lack of empathy is considerable",3,Centro médico,T1
2019-08-15 23:54:14.719,Centro Médico Quirónsalud Valle del Henares (Alcalá de Henares),"Madrid Privados, Centros","Calle República Dominicana, 6",Alcalá De Henares,28806,,1,Centro médico,T1
2019-08-08 07:11:03.271,Centro Médico Quirónsalud Valle del Henares (Alcalá de Henares),"Madrid Privados, Centros","Calle República Dominicana, 6",Alcalá De Henares,28806,"Hacía tiempo que no teníamos una experiencia tan mala. Fuimos por  unos simples análisis y todo fue mal. No tenían "" la máquina"" para analizar las muestras que les llevamos....El sitio es cutre y tercermundista, la gente que trabaja allí es de todo menos amable. No entiendo que hace un sitio tan cutre en el grupo Quirón.

(Translated by Google)
We had not had such a bad experience in a while. We went for a few simple analyzes and everything went wrong. They did not have ""the machine"" to analyze the samples we took them .... The site is shabby and third world, the people who work there are anything but friendly. I don't understand what makes such a crappy place in the Quiron group.",1,Centro médico,T1
2019-07-30 14:26:23.731,Centro Médico Quirónsalud Valle del Henares (Alcalá de Henares),"Madrid Privados, Centros","Calle República Dominicana, 6",Alcalá De Henares,28806,,4,Centro médico,T1
2019-07-06 19:53:02.753,Centro Médico Quirónsalud Valle del Henares (Alcalá de Henares),"Madrid Privados, Centros","Calle República Dominicana, 6",Alcalá De Henares,28806,"El hospital está suficientemente bien, en mi caso fui a fisioterapia allí, la verdad es que el trato por una de las dos trabajadoras (Nuria) fue muy amable.
Lo único malo es que aún siendo un hospital privado en el que esperas un trato más personalizado, no lo vas a recibir, ya que parece más un fisio publico que privado debido a la gran cantidad de gente que asiste a la vez.

(Translated by Google)
The hospital is well enough, in my case I went to physiotherapy there, the truth is that the treatment by one of the two workers (Nuria) was very kind.
The only bad thing is that even being a private hospital in which you expect a more personalized treatment, you will not receive it, since it seems more a public physio than private due to the large number of people attending at the same time.",3,Centro médico,T1
2019-06-27 17:09:30.588,Centro Médico Quirónsalud Valle del Henares (Alcalá de Henares),"Madrid Privados, Centros","Calle República Dominicana, 6",Alcalá De Henares,28806,Terrible experience here ! Very long wait and unfriendly staff.Do not recommend,1,Centro médico,T1
2019-06-03 12:56:30.006,Centro Médico Quirónsalud Valle del Henares (Alcalá de Henares),"Madrid Privados, Centros","Calle República Dominicana, 6",Alcalá De Henares,28806,"El trato de los doctores fantástico,  el telefónico de Pena, debe ser que alguna lleva mucho tiempo trabajando ahí y ya está pasada de vueltas,  no vendría mal un toque de atención.

(Translated by Google)
The treatment of the fantastic doctors, Pena's telephone, it must be that some of them have been working there for a long time and it is already overdue, a touch of attention would not hurt.",1,Centro médico,T1
2019-05-23 14:13:26.646,Centro Médico Quirónsalud Valle del Henares (Alcalá de Henares),"Madrid Privados, Centros","Calle República Dominicana, 6",Alcalá De Henares,28806,"Normas pésimas, el único día de la semana que puedo ir a por mis pruebas son los jueves y por sus santos .... No quieren dármelas. Que asco que lugar, de gestión y de instalaciones.

(Translated by Google)
Bad rules, the only day of the week that I can go for my tests are on Thursdays and for their saints .... They do not want to give them to me. How disgusting that place, management and facilities.",1,Centro médico,T1
2019-05-14 16:18:08.220,Centro Médico Quirónsalud Valle del Henares (Alcalá de Henares),"Madrid Privados, Centros","Calle República Dominicana, 6",Alcalá De Henares,28806,"Entiendo que cada persona cuenta la película como la vive, pero me asombra la baja puntuación que tiene este centro. Yo solo he hecho de 8 a 10 minutos de cola para pasar la tarjeta y enseguida he entrado a hacerme la radiografia. A los 5 minutos o menos ha salido la radiógrafa con el resultado de la misma grabado en un CD. Más eficaces imposible... Y por cierto, me cogieron el teléfono a la primera y me dieron cita con total amabilidad...

(Translated by Google)
I understand that each person tells the movie how they live it, but I am amazed by the low score that this center has. I only made 8 to 10 minutes of line to pass the card and then I went in to get the x-ray. At 5 minutes or less the radiographer left with the result of the same recorded on a CD. More effective impossible ... And by the way, they caught my phone the first time and they gave me an appointment with total kindness ...",5,Centro médico,T1
2019-04-30 21:34:37.194,Centro Médico Quirónsalud Valle del Henares (Alcalá de Henares),"Madrid Privados, Centros","Calle República Dominicana, 6",Alcalá De Henares,28806,"Después de hacerle una radiografía de la mano tras un golpe, le detectan a mi hijo una fisura. El pediatra sale de la consulta con la radiografía, se la enseña al traumatologo y me dice que pase por el mostrador para que le inmovilice la enfermera el dedo. Después de esperar turno, en el mostrador nos dicen que la enfermera no atiende sin cita  pero que lo consultemos con ella por si acaso. Se niega en rotundo a atendernos. Por supuesto reclamación. Le llevamos al Valles donde sin ningún problema le atienden. En resumen, no recomiendo a nadie esta clínica.

(Translated by Google)
After an x-ray of the hand after a blow, my son is detected a fissure. The pediatrician leaves the office with the x-ray, shows it to the traumatologist and tells me to go through the counter so that the nurse immobilizes the finger. After waiting for a turn, at the counter they tell us that the nurse does not attend without an appointment but that we consult with her just in case. He flatly refuses to help us. Of course, claim We take you to the Valleys where you are attended without any problem. In summary, I do not recommend this clinic to anyone.",1,Centro médico,T1
2019-09-01 07:43:55.528,Hospital Universitario General de Villalba,"Madrid Públicos, Hospi","M-608 Carretera Km 41, M-608",Collado Villalba,28400,"Grande, muy organizando y completo.

(Translated by Google)
Great, very organizing and complete.",5,Hospital,Públicos Madrid
2019-04-04 18:26:01.008,Centro Médico Quirónsalud Valle del Henares (Alcalá de Henares),"Madrid Privados, Centros","Calle República Dominicana, 6",Alcalá De Henares,28806,"La doctora Farida de ginecología es encantadora. Te da una tranquilidad y un trato excepcional. Sin duda volveré a pedir cita con ella la próxima vez. Fue consulta privada.

(Translated by Google)
Dr. Farida of gynecology is charming. It gives you peace of mind and exceptional treatment. I will definitely make an appointment with her next time. It was private consultation.",5,Centro médico,T1
2019-03-30 09:36:56.440,Centro Médico Quirónsalud Valle del Henares (Alcalá de Henares),"Madrid Privados, Centros","Calle República Dominicana, 6",Alcalá De Henares,28806,,4,Centro médico,T1
2019-03-26 10:29:15.927,Centro Médico Quirónsalud Valle del Henares (Alcalá de Henares),"Madrid Privados, Centros","Calle República Dominicana, 6",Alcalá De Henares,28806,"Si tienes una cita es mejor que vayas con media hora de antelación, es el tiempo que te puedes estar respetando en admisión, servicio masificado impropio de un seguro médico privado.

(Translated by Google)
If you have an appointment it is better that you go with half an hour in advance, it is the time that you can be respecting in admission, mass service improper of a private medical insurance.",1,Centro médico,T1
